School_code,School_name,development_region,Eco_Belt,Zone,District,VDC,Address,Ward_No,Locality,ECD,PRIMARY,LSEC,SEC,HSEC
240140006,Uma Saha Shikshyalaya Uchha Ma V,Central,Hill,Bagmati,Kavrepalanchok,Mandan,Chandeni,9,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
240150004,Seti Devi Ma V,Central,Hill,Bagmati,Kavrepalanchok,Chaubas,Yakpa,5,Rural,,Community_Managed,Community_Managed,Community_Teacher_aided,
240150005,Seti Devi Ma V,Central,Hill,Bagmati,Kavrepalanchok,Chaubas,Chaubas,9,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
240160005,Chakreshwor U Ma Vi,Central,Hill,Bagmati,Kavrepalanchok,Besi,Chyamranbesi,2,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Teacher_aided
250010006,Bidyadhishwori Ma V,Central,Hill,Bagmati,Lalitpur,Ashrang,Chainpur,6,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided
250020001,Patha Pradarshak Ma V,Central,Hill,Bagmati,Lalitpur,Badikhel,Tar,2,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
250020003,Phulchoki Ebs,Central,Hill,Bagmati,Lalitpur,Badikhel,Badikhel,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
250030002,Baleshwori Ma V,Central,Hill,Bagmati,Lalitpur,Bhardev,Bhardeve,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
250040005,Mahankal Devi Ma V,Central,Hill,Bagmati,Lalitpur,Bhattedanda,Kholcha,2,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
250050004,Dolphin Ebs,Central,Hill,Bagmati,Lalitpur,Bisankhunarayan,Daada,8,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250060006,Kali Devi Ma V,Central,Hill,Bagmati,Lalitpur,Bukhel,Bukhel,7,Rural,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
250070006,Divya Jyoti Ebs,Central,Hill,Bagmati,Lalitpur,Bungamati,Jawalakhel,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250070008,Adarsha Soul Yuwak Uchha Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Bungamati,Kamvinayak,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
250070010,Clark Memorial Himalayan Ebs,Central,Hill,Bagmati,Lalitpur,Bungamati,Mohipani,5,Urban,Institutional_Public_Trust,Institutional_Public_Trust,,,
250080004,Saraswati Bidyashram Ma V,Central,Hill,Bagmati,Lalitpur,Chandanpur,Namandanda,8,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
250090002,Banibilas Ma V,Central,Hill,Bagmati,Lalitpur,Chapagaun,Panggaun,5,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided
250090003,Bajra Barahi Ma V,Central,Hill,Bagmati,Lalitpur,Chapagaun,Chaur,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
250090004,Hiltop Ebs,Central,Hill,Bagmati,Lalitpur,Chapagaun,Vansartole,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
250090007,Basistha Secondary School,Central,Hill,Bagmati,Lalitpur,Chapagaun,Bulu,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250090011,Udaya Kharka Ma V,Central,Hill,Bagmati,Lalitpur,Chapagaun,Gaun,8,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
250090012,Kanchan Ebs,Central,Hill,Bagmati,Lalitpur,Chapagaun,Chapagaon,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250090015,Eternal Sylum Ebs,Central,Hill,Bagmati,Lalitpur,Chapagaun,Adhakhel,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250090016,Sangrils International Ebs,Central,Hill,Bagmati,Lalitpur,Chapagaun,Ratomate,7,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,
250090018,Emrald Ebs,Central,Hill,Bagmati,Lalitpur,Chapagaun,Bajrabarahi,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250090019,Valley Ebs,Central,Hill,Bagmati,Lalitpur,Chapagaun,Chura,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250090023,National Ebs,Central,Hill,Bagmati,Lalitpur,Chapagaun,Tole,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250100003,Buddha Ma V,Central,Hill,Bagmati,Lalitpur,Chhampi,Tikbhairab,3,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
250100004,Champi Devi Ma V,Central,Hill,Bagmati,Lalitpur,Chhampi,Bistagaun,2,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
250100006,Tika Bhairab Ebs,Central,Hill,Bagmati,Lalitpur,Chhampi,Bhairab,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250110004,Bagh Bhairqb Ma V,Central,Hill,Bagmati,Lalitpur,Choughare,Kharka,8,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
250120005,Goth Bhanjyang Ma V,Central,Hill,Bagmati,Lalitpur,Dalchoki,Bhutudanda,2,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided
250130004,Bhimsen Adarsha Ma V,Central,Hill,Bagmati,Lalitpur,Devichour,Burunewly,1,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
250130005,Devi Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Devichour,Devichour,4,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided
250140001,Jugal Ebs,Central,Hill,Bagmati,Lalitpur,Dhapakhel,Dhapakhel,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250140003,Padma Prakash Ma V,Central,Hill,Bagmati,Lalitpur,Dhapakhel,Bramhatole,1,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
250140004,Dhapakhel Ebs,Central,Hill,Bagmati,Lalitpur,Dhapakhel,Dhapakhel,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250140005,Krishan Uchha Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Dhapakhel,Mandir,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
250140006,Jalpa Ma V,Central,Hill,Bagmati,Lalitpur,Dhapakhel,Subbatole,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
250140007,Suryodaya Ebs,Central,Hill,Bagmati,Lalitpur,Dhapakhel,Dhapakhel,8,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250140008,Gems Graded Ebs,Central,Hill,Bagmati,Lalitpur,Dhapakhel,Dhapakhel,1,Urban,,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
250140010,Kalyan Ebs,Central,Hill,Bagmati,Lalitpur,Dhapakhel,Dhapakhel,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250150006,Ghusel Ma V,Central,Hill,Bagmati,Lalitpur,Ghusel,Manechour,6,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
250160004,Ganesh Ma V,Central,Hill,Bagmati,Lalitpur,Dukuchhap,Gaire,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
250170007,Narayani Ma V,Central,Hill,Bagmati,Lalitpur,Gimdi,Narayandada,5,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided
250180001,Bisankhu Narayan Ma V,Central,Hill,Bagmati,Lalitpur,Godamchaur,Godamchaur,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
250190001,Crescent Academy Ebs,Central,Hill,Bagmati,Lalitpur,Godawari,Dharapati,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250190002,Kitini Uchha Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Godawari,Godawari,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
250190007,Pushpanjali Ebs,Central,Hill,Bagmati,Lalitpur,Godawari,Godawari,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250190013,Kingdom Star Ebs,Central,Hill,Bagmati,Lalitpur,Godawari,Taukhel,1,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250190014,Bidya Sagar Ebs,Central,Hill,Bagmati,Lalitpur,Godawari,Pati,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250190017,Shanti Rani Ebs,Central,Hill,Bagmati,Lalitpur,Godawari,Khahara,5,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,
250200006,Mahankhal Uchha Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Gotikhel,Gotikhel,2,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
250200007,Hill Side Ebs,Central,Hill,Bagmati,Lalitpur,Gotikhel,Gotikhel,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250210002,Peoples Ebs,Central,Hill,Bagmati,Lalitpur,Harisiddhi,Ghusaldhara,8,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250210003,Pabitra Prathana Ebs,Central,Hill,Bagmati,Lalitpur,Harisiddhi,Harisiddi,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250210005,Harisiddhi Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Harisiddhi,Safal,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
250210008,Bright Star Workers Ebs,Central,Hill,Bagmati,Lalitpur,Harisiddhi,Tole,2,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust
250210009,Bishwo Bidya Mandir Ebs,Central,Hill,Bagmati,Lalitpur,Harisiddhi,Ghusaldhara,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250220007,Jana Jagriti Ma V,Central,Hill,Bagmati,Lalitpur,Ikudol,Sanuchila,5,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
250230001,Pawan Prakriti Ebs,Central,Hill,Bagmati,Lalitpur,Imadol,Imadol,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
250230003,Suryodaya Sai Ebs,Central,Hill,Bagmati,Lalitpur,Imadol,,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250230005,Mahendra Adarsha Ma V,Central,Hill,Bagmati,Lalitpur,Imadol,Imadol,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
250230006,Gamvir Samundra Setu Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Imadol,Imadol,4,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided
250230011,Gauri Shankar Ebs,Central,Hill,Bagmati,Lalitpur,Imadol,Dharachaur,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
250240003,Jana Bikash Ma V,Central,Hill,Bagmati,Lalitpur,Jharuwarasi,Bhanjyang,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
250250005,Bagh Bhairab Uchha Uchha Ma V,Central,Hill,Bagmati,Lalitpur,Kaleswor,Muldanda,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
250260001,Peace Garden Ebs,Central,Hill,Bagmati,Lalitpur,Khokana,Pokhari,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250260002,Rudrayani Ma V,Central,Hill,Bagmati,Lalitpur,Khokana,Dhokashi,9,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
250260006,Gyanodaya Ebs,Central,Hill,Bagmati,Lalitpur,Khokana,Khokana,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250270002,Annapurna Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Bagadol,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250270010,Nalanda Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Satdobato,15,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250270019,Namuna Machindra Awasiya Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Lagankheal,15,Urban,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,Institutional_Public_Trust,
250270021,Paradise Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Dhobhighat,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250270024,Bal Dikshya Sadan Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Ringroad,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250270028,Rupak Memorial International Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Kupandol,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust
250270032,Mahendra Bhrikuti Ma V,Central,Hill,Bagmati,Lalitpur,N.p.,Ekantakuna,13,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
250270034,Children Heaven Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Kumaripati,20,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
250270035,Nawa Jivan Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Bagdole,4,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
250270037,Nawa Prabhat Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Pulchowk,13,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
250270038,Shining Stars Ebs,Central,Hill,Bagmati,Lalitpur,N.p.,Sanepa,2,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
260010001,Krishna Uchha Uchha Ma V,Central,Hill,Bagmati,Bhaktapur,Bageswori,Kharipati,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
260010008,Countryside Ebs,Central,Hill,Bagmati,Bhaktapur,Bageswori,Bageswori,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
260020001,Precious Public Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Balkot,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
260020005,Jana Chetana Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Khalpitar,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
260020006,Bal Balika Awasiya Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Devdol,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
260020007,Merigold Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Balkot,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
260020008,Mount View Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Balkot,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
260020009,Mahendra Shanti Ma V,Central,Hill,Bagmati,Bhaktapur,Balkot,Balkot,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
260020010,Balkot Ebs,Central,Hill,Bagmati,Bhaktapur,Balkot,Khalpitar,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
