SLCYear,DistrictName,DistrictCode,SCHCODE,School_name,AppearedTotal,AppearedBoys,AppearedGirls,PassTotal,PassBoys,PassGirls,%,DivisionBoys,DivisionGirls,FirstDivBoys,FirstDivGirls,SecondDivBoys,SecondDivGirls,ThirdDivBoys,ThirdDivGirls,WithheldBoys,WithheldGirls,CanceledBoys,CanceledGirls,ExpelledBoys,ExpelledGirls
69,Kathmandu,29,29107,"Ankur Padawi Shiksha Sadan, Gangabu-7",13,8,5,8,6,2,61.54,1,1,5,1,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29108,Baundeshwor Higher Secondary School  Jhormahankal,66,29,37,37,14,23,56.06,0,1,3,7,11,15,0,0,0,0,0,0,0,0
69,Kathmandu,29,29109,Kuleswar Ma Vi Kuleswar,21,11,10,10,5,5,47.62,0,0,3,4,2,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29110,Learning Realm International School Kalankisthan,220,122,98,220,122,98,100,71,57,51,39,0,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29111,Guheswari Bal Sikksha Ma Vi Thapathali,41,22,19,22,13,9,53.66,0,0,4,4,9,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29112,Mitra Ma Vi Kalimati Kuleshwor,16,9,7,14,8,6,87.5,1,1,7,4,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29113,Galaxy Public Ma Vi Gyaneswar,200,120,80,199,120,79,99.5,58,41,60,37,2,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29114,Maha Manjushree Ma Vi Swoyambhu,65,38,27,64,38,26,98.46,10,6,26,20,2,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29115,Pushpa Sadan Boarding High School Kirtipur,109,67,42,109,67,42,100,25,13,42,29,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29116,Bhrikuti Ma Vi Boudha Mahankal,52,22,30,46,19,27,88.46,2,1,10,15,7,11,0,0,0,0,0,0,0,0
69,Kathmandu,29,29117,Holy Garden Boarding High School Ringroad Balaju,66,37,29,61,35,26,92.42,8,1,20,22,7,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29118,Balambu Ma Vi Balambu,52,15,37,48,15,33,92.31,3,4,12,25,0,4,0,0,0,0,0,0,0,0
69,Kathmandu,29,29119,Tilingtar Ma Vi Dhapasi Panchakanya,95,36,59,89,35,54,93.68,4,6,24,37,7,11,0,0,0,0,0,0,0,0
69,Kathmandu,29,29120,"Jana Jyoti English Secondary School, Tahachal-13",19,9,10,19,9,10,100,3,7,6,2,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29121,Rayners Residential Ma Vi Minbhawan,20,13,7,20,13,7,100,1,0,10,5,2,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29122,Mangal Ma Vi Kirtipur,40,12,28,39,12,27,97.5,2,2,9,22,1,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29123,Bishnu Devi Shiksha Sadan Ma Vi Satungal,44,14,30,35,13,22,79.55,2,1,11,17,0,4,0,0,0,0,0,0,0,0
69,Kathmandu,29,29124,Ratna Shiksha Shadan Koteshwor,18,10,8,18,10,8,100,2,2,7,6,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29125,Panga Ma Vi Sahidpath Panga,38,19,19,38,19,19,100,6,5,12,14,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29126,Tyouda Ma Vi Tyouda Talachhi,22,12,10,14,8,6,63.64,0,0,4,3,4,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29127,Kamadhenu Ma Vi Pakhachowk Naikhandi,21,9,12,13,5,8,61.9,1,0,2,3,2,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29128,Richmond Academy Kalanki,16,9,7,16,9,7,100,2,0,7,5,0,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29129,The Elite'S Co-Ed Ma Vi Nagpokhari,21,13,8,20,12,8,95.24,2,1,10,7,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29130,Manohar Ma Vi Gongabu,71,25,46,21,9,12,29.58,0,0,1,4,7,8,1,0,0,0,0,0,0,0
69,Kathmandu,29,29131,Janapath Ma Vi Kalankisthan,30,7,23,30,7,23,100,0,0,4,15,3,8,0,0,0,0,0,0,0,0
69,Kathmandu,29,29132,"Telic Int'L Model English School, Kuleshwor",27,11,16,27,11,16,100,2,10,9,6,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29133,Shree Krishna Ma Vi Chhaimale,16,10,6,12,9,3,75,0,0,5,3,4,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29134,Kantipur English Ma Vi Maharajgunj,58,29,29,56,27,29,96.55,14,14,13,15,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29135,Kirti Ma Vi Kirtipur,14,6,8,14,6,8,100,0,1,6,6,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29136,Shikharpur Ma Vi Pharping,28,16,12,28,16,12,100,3,1,13,11,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29137,Nava Jyoti English Secondary School Koteswor,73,48,25,70,48,22,95.89,12,1,30,18,6,3,0,0,0,1,0,0,0,0
69,Kathmandu,29,29138,"National Creative Co-Educational School, Chandol-4",5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29139,Gauri Shankar Awasiya Ma Vi Tahachal,22,8,14,19,7,12,86.36,0,1,6,9,1,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29140,Kathmandu Valley School Maharajgunj,46,25,21,44,24,20,95.65,5,0,18,18,1,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29141,Ujjwal Vidhya Vikash Awasiya Ma Vi Naikap,16,8,8,12,6,6,75,0,0,1,1,5,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29142,"Shine Model International School, Swoyambhu",3,2,1,2,2,0,66.67,0,0,2,0,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29143,Pharping Ma Vi Jhamkeswari Pharping,28,11,17,23,10,13,82.14,0,0,2,8,8,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29144,Rising Star Secondary School Kalimati,40,22,18,40,22,18,100,4,6,18,12,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29145,"Apex Life School, Baneshwar",38,21,17,37,21,16,97.37,4,4,17,12,0,0,0,0,0,1,0,0,0,0
69,Kathmandu,29,29147,Vaishnabi Ma Vi Bhajangal Kirtipur,9,5,4,8,5,3,88.89,0,0,2,0,3,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29148,Jana Uddhar Ma Vi Sitapaila,27,9,18,24,9,15,88.89,0,1,7,8,2,6,0,0,0,0,0,0,0,0
69,Kathmandu,29,29151,"Arunima Higher Secondary School, Boudha, Kathmandu-6",188,92,96,184,91,93,97.87,29,28,57,62,5,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29154,Kankali Ma Vi Purano Naikap,51,29,22,35,21,14,68.63,1,0,12,4,8,10,0,0,0,0,0,0,0,0
69,Kathmandu,29,29155,"Prithvinarayan Higher Secondary School, Goldhunga-7",40,25,15,23,16,7,57.5,1,0,9,0,6,7,0,0,0,0,0,0,0,0
69,Kathmandu,29,29156,Okhreni Ma Vi Sundarijal,34,11,23,27,9,18,79.41,0,1,3,7,6,10,0,0,0,0,0,0,0,0
69,Kathmandu,29,29157,Mahankal Ma Vi Mahabauddha,15,7,8,8,5,3,53.33,1,0,2,2,2,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29158,Jubilant (Prajwol) Ma Vi Bhimsensthan,32,18,14,20,11,9,62.5,1,3,10,6,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29159,"Manakamana Higher Secondary School, Jorpati-5, Dakshindhoka",89,47,42,88,46,42,98.88,19,12,26,29,1,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29160,Deepshikha Ma Vi Nayabazar,16,10,6,15,9,6,93.75,1,1,7,5,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29161,Tej Binayak Ma Vi Gothatar,51,20,31,38,13,25,74.51,0,0,5,10,8,15,0,0,1,0,0,0,0,0
69,Kathmandu,29,29162,Swarnim Shiksha Sadan Ma Vi Bhurungkhel,4,0,4,4,0,4,100,0,2,0,2,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29163,Gyankunja Ma Vi Rabibhawan,136,78,58,134,77,57,98.53,44,17,33,40,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29164,Little Rose Awasiya Ma Vi Maharajgunj,21,9,12,21,9,12,100,1,3,8,9,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29165,Khokana Jan Ma Vi Tauthali,31,21,10,23,16,7,74.19,1,0,8,4,7,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29166,Shanti Adarsha Ma Vi Jorpati,62,30,32,62,30,32,100,9,8,19,24,2,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29167,Manamaiju Ma Vi Manamaiju,31,8,23,30,8,22,96.77,1,1,7,13,0,8,0,0,0,0,0,0,0,0
69,Kathmandu,29,29169,Indradhanush Boarding High School Bhimsengola Baneshwor,27,15,12,26,15,11,96.3,5,4,10,7,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29170,Rhododendron International Boarding School Kalankisthan,50,25,25,49,24,25,98,8,11,16,14,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29171,Aanand Bhumi Awasiya Ma Vi Maitidevi,41,22,19,39,21,18,95.12,4,5,16,13,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29172,Pragya Ma Vi Galkopakha Thamel,41,21,20,36,17,19,87.8,0,1,10,14,7,4,0,0,0,0,0,0,0,0
69,Kathmandu,29,29173,Bright Future Ma Vi Tinthana Naikap,105,59,46,104,59,45,99.05,16,17,43,28,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29175,Suryodaya Jyoti Awasiya Ma Vi Maitidevi,33,20,13,33,20,13,100,16,4,4,9,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29176,Bal Bikas Ma Vi Aalapot,40,16,24,25,8,17,62.5,0,0,2,4,6,13,0,0,0,2,0,0,0,0
69,Kathmandu,29,29177,Kumudini Ma Vi Bhimmukteswar Kalimati,27,13,14,19,9,10,70.37,1,1,8,8,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29178,Saraswati Kunj Ma Vi Ratopul,26,18,8,22,17,5,84.62,0,0,13,5,4,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29179,Green Village Ma Vi Kirtipur,8,4,4,8,4,4,100,2,2,1,2,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29180,The New Summit English Boarding School Maitidevi,91,48,43,90,48,42,98.9,21,15,27,25,0,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29182,Maitidevi Awasiya Ma Vi Dillibazar,7,3,4,7,3,4,100,0,1,2,2,1,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29183,Mount View School Mitrapark,29,15,14,29,15,14,100,4,2,9,12,2,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29184,Mansing Dharma Ma Vi Manamaiju,66,29,37,57,28,29,86.36,2,2,20,17,6,10,0,0,0,0,0,0,0,0
69,Kathmandu,29,29187,Ambrosia Ideal Secondary School Satungal,48,28,20,47,27,20,97.92,10,6,16,13,1,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29189,Pragati Awasiya Ma Vi Balaju,31,20,11,30,20,10,96.77,5,2,15,7,0,1,0,0,0,1,0,0,0,0
69,Kathmandu,29,29190,Blue Wren Int'L Boarding School Kalankisthan,27,14,13,25,14,11,92.59,1,3,11,8,2,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29191,Chandragiri Vidya Ashram Ma Vi Thankot,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29192,Mount Kailash Awasiya Ma Vi Kapan,19,13,6,17,11,6,89.47,0,1,7,4,4,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29193,Neptune Boarding High School Bagbazar,26,12,14,23,12,11,88.46,0,3,8,5,4,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29194,"Triyog Higher Secondary School, Dhapasi",95,43,52,95,43,52,100,23,17,20,35,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29196,Prithwi Awasiya Ma Vi Basundharadol,72,37,35,66,37,29,91.67,6,1,30,27,1,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29197,"Swarnim School, Dallu Aawas",87,39,48,87,39,48,100,16,24,23,24,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29198,Intensive International Academy Maru Bhimsensthan,29,20,9,28,19,9,96.55,5,0,14,9,0,0,0,0,1,0,0,0,0,0
69,Kathmandu,29,29199,Jana Bikash Ma Vi Matatirtha,26,14,12,20,9,11,76.92,0,0,3,7,6,4,0,0,0,0,0,0,0,0
69,Kathmandu,29,29200,"Kathmandu Barsha Higher Secondary School, Tinkune",49,30,19,46,29,17,93.88,7,4,17,13,5,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29201,Jagannath Ma Vi Jagannath Dewal,34,27,7,28,21,7,82.35,0,0,13,0,8,7,0,0,5,0,0,0,0,0
69,Kathmandu,29,29202,West Point High School Thankot,98,54,44,96,53,43,97.96,13,12,34,30,6,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29203,Chapabot Ma Vi Nanglebhare,61,29,32,26,15,11,42.62,0,0,3,4,12,7,0,0,0,0,0,0,0,0
69,Kathmandu,29,29204,Kamalnetra Chhuna Muna Ma Vi Baneshwar,44,20,24,43,20,23,97.73,8,9,12,14,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29205,Paramount Awasiya Ma Vi Kuleshwar-14,13,7,6,13,7,6,100,0,0,6,4,1,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29206,Kathmandu International School Mitrapark Chabahil,77,43,34,76,43,33,98.7,15,6,28,27,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29207,Sun Shine Secondary Boarding School Newbaneshwor,11,8,3,10,7,3,90.91,4,0,2,3,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29208,Morning Glory School Tripureshwar,15,10,5,15,10,5,100,0,1,9,4,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29209,Pennwood Academy Sano Gauchar,25,15,10,25,15,10,100,5,2,10,8,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29210,Adarsha English Ma Vi Maijubahal Chabhil,56,37,19,56,37,19,100,6,3,28,15,3,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29211,Metro Higher Secondary School Thapagaun,30,17,13,28,16,12,93.33,4,1,11,10,1,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29212,Little Flower Ma Vi Maitidevi,20,12,8,20,12,8,100,2,1,10,6,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29213,Jitpur Ma Vi Kisandol,33,12,21,25,10,15,75.76,1,0,4,6,5,9,0,0,0,0,0,0,0,0
69,Kathmandu,29,29214,Sun Rise Boarding School Lazimpat,25,18,7,25,18,7,100,1,0,15,7,2,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29215,Budhanilkantha Ashram School Budhanilkantha,27,18,9,27,18,9,100,0,1,14,6,4,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29216,Jagat Mandir Awasiya Ma Vi Lampokhari Chabahil,40,22,18,40,22,18,100,5,4,17,14,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29217,Shram Rashtriya Ma Vi Kumarigal-7,74,31,43,50,22,28,67.57,1,0,8,6,13,22,0,0,0,0,0,0,0,0
69,Kathmandu,29,29218,Devi Bal Sudhar Ma Vi Baluwa,18,4,14,16,3,13,88.89,0,0,0,3,3,10,0,0,0,0,0,0,0,0
69,Kathmandu,29,29219,Suntakhan Ma Vi Suntakhan,17,10,7,15,9,6,88.24,0,0,5,3,4,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29220,Mangal Dwip Ma Vi Bauddha,39,17,22,38,16,22,97.44,0,0,15,17,1,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29221,Jaljala Shishu Sadan Ma Vi Nardevi,20,10,10,20,10,10,100,4,1,5,9,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29222,Bishnumati Awasiya Ma Vi Gongabu-4,31,19,12,31,19,12,100,3,1,15,10,1,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29223,New Leera Boarding School Bhatbhateni,20,13,7,19,12,7,95,4,2,8,5,0,0,0,0,1,0,0,0,0,0
69,Kathmandu,29,29225,New Florence International Boarding School Teku,10,6,4,10,6,4,100,2,2,4,2,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29226,Bal Kumari Ma Vi Sarangkhel Panga,26,8,18,6,3,3,23.08,0,0,1,1,2,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29227,Naulin Ma Vi Chunikhel Tusal,29,14,15,20,10,10,68.97,0,0,2,1,8,9,0,0,0,0,0,0,0,0
69,Kathmandu,29,29228,Ujjwal Shishu Niketan Academy Ma Vi Panga Kirtipur,56,27,29,56,27,29,100,12,15,15,14,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29229,Home Land Service Ma Vi Lainchour,12,6,6,12,6,6,100,4,2,2,4,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29230,Hill Town International School Kirtipur,40,19,21,40,19,21,100,4,4,14,17,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29231,Trungram International Academy Hattigaunda,28,8,20,26,8,18,92.86,2,3,6,15,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29232,Bridgewater International Higher Secondary School Sinamangal,35,22,13,26,19,7,74.29,8,0,11,7,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29233,Ratna Rajya Ma Vi Ramkot,45,22,23,44,22,22,97.78,2,0,12,17,8,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29234,Guheshwari Boarding High School Bansbari,15,6,9,14,5,9,93.33,4,6,1,3,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29235,Desh Tilak Memorial Ma Vi Dhobikhola,26,15,11,26,15,11,100,3,8,12,2,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29236,Seti Devi Ma Vi Daure Chour,30,15,15,29,14,15,96.67,0,0,11,12,3,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29237,Himalaya English Boarding School Koteshwar,35,19,16,34,18,16,97.14,7,3,11,13,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29238,Shridiwa International School Kamalpokhari,16,9,7,14,7,7,87.5,1,0,6,6,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29239,Kumari Awasiya Ma Vi Boudha Kumarigal,35,20,15,35,20,15,100,2,4,18,10,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29240,Dreamland Public High School Bagbazar,23,15,8,23,15,8,100,8,3,7,5,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29241,"Kanchanjangha Integrated Model School, Dallu",20,9,11,20,9,11,100,0,0,8,11,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29242,Siddhi Ganesh Ma Vi Gagalphedi,33,17,16,21,10,11,63.64,0,0,3,3,7,8,0,0,0,0,0,0,0,0
69,Kathmandu,29,29243,Shree Krishna Ma Vi Dahachok,13,5,8,9,5,4,69.23,0,0,3,0,2,4,0,0,0,0,0,0,0,0
69,Kathmandu,29,29244,Universal English Boarding High School Dhumbarahi,65,33,32,62,31,31,95.38,9,4,19,26,3,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29245,Chun Devi Ma Vi Thankot,23,11,12,22,11,11,95.65,0,0,5,5,6,6,0,0,0,0,0,0,0,0
69,Kathmandu,29,29246,Nepal Rastriya Nirman Ma Vi Mulpani-6,35,13,22,31,11,20,88.57,0,0,11,11,0,9,0,0,0,0,0,0,0,0
69,Kathmandu,29,29247,"Blooming Scholars' Academy,  Anamnagar",23,17,6,23,17,6,100,6,1,10,5,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29248,Sambotta High School Teen-Chuli Boudha,24,11,13,24,11,13,100,0,0,8,12,3,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29249,Basanta Ritu Ma Vi Samakhusi,28,15,13,25,14,11,89.29,2,1,11,9,1,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29250,"Glacier International Higher Secondary School, New Baneshwor",15,12,3,15,12,3,100,2,0,6,3,4,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29251,Kirtipur English Boarding School Sagal Kirtipur,14,10,4,13,10,3,92.86,1,0,9,1,0,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29252,Pancha Kanya Ma Vi Chhauni,37,18,19,29,15,14,78.38,0,0,3,7,12,7,0,0,0,0,0,0,0,0
69,Kathmandu,29,29253,"Deepika School, Koteshwor",22,9,13,22,9,13,100,0,3,9,10,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29254,Bal Tara Pratisthan (Little Stars Academy) Balambu Satungal,20,10,10,20,10,10,100,2,6,7,3,1,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29255,Mahankal Jana Jagrit Ma Vi Golfutar,53,23,30,16,8,8,30.19,0,0,4,0,4,8,0,0,0,0,0,0,0,0
69,Kathmandu,29,29256,Reliance Residential School Old Baneshwar,26,12,14,26,12,14,100,1,5,11,8,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29257,Zenith English School Waphal Kalimati,32,15,17,32,15,17,100,1,1,14,14,0,2,0,0,0,0,0,0,0,0
69,Kathmandu,29,29258,Gorakhnath Ma Vi Dhokasi Kirtipur,9,5,4,8,4,4,88.89,0,0,0,0,4,3,0,1,0,0,0,0,0,0
69,Kathmandu,29,29259,Lord Buddha Secondary School Boudha Jorpati,47,20,27,40,18,22,85.11,2,1,10,16,6,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29260,Daffodil Public Ma Vi Battisputali,69,28,41,69,28,41,100,6,14,22,27,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29261,Hindu Vidyapeeth Nepal Indrayani,39,23,16,36,20,16,92.31,4,3,15,13,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29262,Kailash Bodhi School Suvigaon Bouddha-6,56,23,33,56,23,33,100,6,4,17,25,0,4,0,0,0,0,0,0,0,0
69,Kathmandu,29,29263,Himalaya International Model Higher Secondary School Jorpati,46,28,18,44,28,16,95.65,3,3,21,13,4,0,0,0,0,1,0,0,0,0
69,Kathmandu,29,29264,"Central Higher Secondary School For The Deaf, Naxal",26,13,13,26,13,13,100,0,0,12,13,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29265,Boudha English Ma Vi Boudha Ramhity,17,10,7,17,10,7,100,0,0,9,7,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29266,New Arunodaya English School Bijeshwori Dallu,96,50,46,91,47,44,94.79,5,6,41,35,1,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29267,Eureka High School Nepaltar Manmaiju,37,21,16,36,21,15,97.3,10,4,11,11,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29268,Vidya Byayam English Ma Vi Gokarna Jorpati-9,27,18,9,27,18,9,100,1,1,15,7,2,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29270,Annapurna English Ma Vi Sinamangal,38,18,20,36,17,19,94.74,6,10,11,9,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29271,Paragon Public Ma Vi Battisputali,156,84,72,154,82,72,98.72,35,35,43,37,4,0,0,0,0,0,2,0,0,0
69,Kathmandu,29,29272,Sangla Balkumari Ma Vi Sangla,52,23,29,38,17,21,73.08,0,0,9,12,7,9,1,0,0,0,0,0,0,0
69,Kathmandu,29,29273,Nature Boarding High School Gongabu,16,8,8,16,8,8,100,1,1,7,7,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29274,Padma Chakra Secondary School Phutung-3,27,13,14,27,13,14,100,0,1,10,8,3,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29275,Srongtsen Bhrikuti Awasiya Ma Vi Tinchule Bauddha,47,24,23,47,24,23,100,0,2,18,16,6,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29276,Young Hearts Boarding High School Mitrapark Chabahil,37,16,21,37,16,21,100,0,0,13,18,3,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29278,Albert Einstein Academy Boarding High School Jyatha,19,12,7,14,8,6,73.68,0,0,5,5,3,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29279,Glen Buds Ma Vi Lazimpat,7,3,4,7,3,4,100,0,1,1,2,2,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29280,"Manjari Seceonday School, Golfutar",33,14,19,33,14,19,100,3,4,11,15,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29281,Eden Public Ma Vi Ganeshthan Chabahil,29,14,15,28,14,14,96.55,2,0,10,13,2,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29282,Holy Vision Ma Vi Tahachal,71,36,35,71,36,35,100,20,19,16,16,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29283,Bal Namoona Ma Vi Baluwatar,18,5,13,18,5,13,100,2,4,2,9,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29284,Valley Public Boarding School Golfutar,122,70,52,116,65,51,95.08,12,10,46,40,7,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29285,Deep Ma Vi Bhotebahal,14,9,5,14,9,5,100,3,1,6,4,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29286,Navodit Vidya Kunja English Awasiya Ma Vi Samakhus,21,10,11,19,9,10,90.48,0,2,6,5,3,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29287,Bansbari Ma Vi Maharajgunj Bansabari,60,31,29,39,24,15,65,0,1,11,6,13,8,0,0,0,0,0,0,0,0
69,Kathmandu,29,29288,Fluorescent Awasiya Ma Vi Samakhusi,163,90,73,163,90,73,100,34,29,54,44,2,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29289,Kalidevi  Uchcha Ma Vi Kavresthali-9,30,12,18,23,8,15,76.67,0,0,4,6,4,9,0,0,0,0,0,0,0,0
69,Kathmandu,29,29290,Saraswoti Vidya Mandir Ma Vi Kuleshwar Kalimati,7,6,1,6,5,1,85.71,1,0,4,1,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29291,Mount Olives English Awasiya Ma Vi Sinamangal,28,15,13,27,15,12,96.43,2,0,13,11,0,1,0,0,0,0,0,0,0,0
69,Kathmandu,29,29294,Bishnu Devi Ma Vi Tinthana,21,8,13,9,4,5,42.86,0,0,1,0,3,5,0,0,0,0,0,0,0,0
69,Kathmandu,29,29295,Laxmi Shikshya Sadan Ma Vi Teku,10,6,4,6,4,2,60,0,0,3,2,1,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29296,"The Excelsior Awasiya Ma Vi , Swoyambhu-15",76,46,30,76,46,30,100,40,26,6,4,0,0,0,0,0,0,0,0,0,0
69,Kathmandu,29,29297,North Valley English Ma Vi Dharmasthali,37,19,18,33,16,17,89.19,1,0,14,14,1,3,0,0,0,0,0,0,0,0
69,Kathmandu,29,29299,Gillette International Awasiya Ma Vi Kalimati,41,21,20,41,21,20,100,8,5,13,15,0,0,0,0,0,0,0,0,0,0
